elec_id,country,date,presidential,legislative_type,elecrule,tier1_formula,tier2_formula,tier3_formula,tier4_formula,mixed_type,multi,multi_linked,seats,tier1_avemag,tier1_districts,upperseats,uppertier,tier2_districts,tier3_districts,tier4_districts,enep,enep_others,enep1,enpp,enpp_others,enpp1,enpres,preselecrule,region1,region2,region3,aclp_code,ccode,ccode2,year,month,day,regime,secondround,thirdround
P-NIG-1979-8-11,Nigeria,11-Aug-79,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03,1,1,1,1,33,475,475,1979,8,11,2,NA,NA
P-NIG-1983-8-6,Nigeria,6-Aug-83,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,1,1,1,1,33,475,475,1983,8,6,4,NA,NA
P-NIG-1999-2-27,Nigeria,27-Feb-99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88,1,1,1,1,33,475,475,1999,2,27,2,NA,NA
P-NIG-2003-4-19,Nigeria,19-Apr-03,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06,1,1,1,1,33,475,475,2003,4,19,2,NA,NA
P-NIG-2007-4-21,Nigeria,21-Apr-07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,1,1,1,1,33,475,475,2007,4,21,2,NA,NA
P-NIG-2011-4-16,Nigeria,16-Apr-11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21,1,1,1,1,33,475,475,2011,4,16,2,NA,NA
P-NIG-2015-3-28,Nigeria,28-Mar-15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.027078,1,1,1,1,33,475,475,2015,3,28,1,NA,NA
P-NIR-1993-2-27,Niger,27-Feb-93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.19,2,1,1,1,32,436,436,1993,2,27,1,27-Mar-93,NA
P-NIR-2004-11-16,Niger,16-Nov-04,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,2,1,1,1,32,436,436,2004,11,16,1,4-Dec-04,NA
P-NIR-2011-1-31,Niger,31-Jan-11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.27,2,1,1,1,32,436,436,2011,1,31,1,12-Mar-11,NA
P-PAL-1996-11-5,Palau,5-Nov-96,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45,2,5,5,5,198,986,986,1996,11,5,2,NA,NA
P-PAL-2000-11-7,Palau,7-Nov-00,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07,2,5,5,5,198,986,986,2000,11,7,2,NA,NA
P-PAL-2004-11-2,Palau,2-Nov-04,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86,2,5,5,5,198,986,986,2004,11,2,2,NA,NA
P-PAL-2008-11-4,Palau,4-Nov-08,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,5,5,198,986,986,2008,11,4,2,NA,NA
P-PAL-2012-11-6,Palau,6-Nov-12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.615193,2,5,5,5,198,986,986,2012,11,6,2,NA,NA
P-PAL-2016-11-1,Palau,1-Nov-16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.998649,2,5,5,5,198,986,986,2016,11,1,2,NA,NA
P-PAN-1952-5-11,Panama,11-May-52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91,1,7,7,7,63,95,95,1952,5,11,2,NA,NA
P-PAN-1956-5-13,Panama,13-May-56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78,1,7,7,7,63,95,95,1956,5,13,2,NA,NA
P-PAN-1960-5-8,Panama,8-May-60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85,1,7,7,7,63,95,95,1960,5,8,2,NA,NA
P-PAN-1964-5-10,Panama,10-May-64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,7,7,7,63,95,95,1964,5,10,2,NA,NA
P-PAN-1968-5-12,Panama,12-May-68,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,1,7,7,7,63,95,95,1968,5,12,4,NA,NA
P-PAN-1989-5-7,Panama,7-May-89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1,7,7,7,63,95,95,1989,5,7,2,NA,NA
P-PAN-1994-5-8,Panama,8-May-94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,1,7,7,7,63,95,95,1994,5,8,2,NA,NA
P-PAN-1999-5-2,Panama,2-May-99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.74,1,7,7,7,63,95,95,1999,5,2,2,NA,NA
P-PAN-2004-5-2,Panama,2-May-04,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86,1,7,7,7,63,95,95,2004,5,2,2,NA,NA
P-PAN-2009-5-3,Panama,3-May-09,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99,1,7,7,7,63,95,95,2009,5,3,2,NA,NA
P-PAN-2014-5-4,Panama,4-May-14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.025343,1,7,7,7,63,95,95,2014,5,4,2,NA,NA
P-PAR-1989-5-1,Paraguay,1-May-89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62,1,7,7,7,73,150,150,1989,5,1,2,NA,NA
P-PAR-1993-5-9,Paraguay,9-May-93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91,1,7,7,7,73,150,150,1993,5,9,2,NA,NA
P-PAR-1998-5-10,Paraguay,10-May-98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01,1,7,7,7,73,150,150,1998,5,10,2,NA,NA
P-PAR-2003-4-27,Paraguay,27-Apr-03,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63,1,7,7,7,73,150,150,2003,4,27,2,NA,NA
P-PAR-2008-4-20,Paraguay,20-Apr-08,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23,1,7,7,7,73,150,150,2008,4,20,2,NA,NA
P-PAR-2013-4-21,Paraguay,21-Apr-13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54641,1,7,7,7,73,150,150,2013,4,21,2,NA,NA
P-PER-1956-6-17,Peru,17-Jun-56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68,3,7,7,7,74,135,135,1956,6,17,2,NA,NA
P-PER-1962-6-10,Peru,10-Jun-62,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,3,7,7,7,74,135,135,1962,6,10,4,NA,NA
P-PER-1963-6-9,Peru,9-Jun-63,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98,3,7,7,7,74,135,135,1963,6,9,2,NA,NA
P-PER-1980-5-18,Peru,18-May-80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.45,3,7,7,7,74,135,135,1980,5,18,2,NA,NA
P-PER-1985-4-14,Peru,14-Apr-85,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76,2,7,7,7,74,135,135,1985,4,14,2,NA,NA
P-PER-1990-6-10,Peru,10-Jun-90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.99,2,7,7,7,74,135,135,1990,6,10,3,NA,NA
P-PER-2001-4-8,Peru,8-Apr-01,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72,2,7,7,7,74,135,135,2001,4,8,2,3-Jun-01,NA
P-PER-2006-4-9,Peru,9-Apr-06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52,2,7,7,7,74,135,135,2006,4,9,2,4-Jun-06,NA
P-PER-2011-4-10,Peru,10-Apr-11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.47,2,7,7,7,74,135,135,2011,4,10,2,5-Jun-11,NA
P-PER-2016-4-10,Peru,10-Apr-16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.027736,2,7,7,7,74,135,135,2016,4,10,2,5-Jun-16,NA
P-PHI-1946-4-23,Philippines,23-Apr-46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,4,2,94,840,840,1946,4,23,2,NA,NA
P-PHI-1949-11-8,Philippines,8-Nov-49,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,4,2,94,840,840,1949,11,8,2,NA,NA
P-PHI-1953-11-10,Philippines,10-Nov-53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,1,4,4,2,94,840,840,1953,11,10,2,NA,NA
P-PHI-1957-11-12,Philippines,12-Nov-57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36,1,4,4,2,94,840,840,1957,11,12,2,NA,NA
P-PHI-1961-11-14,Philippines,14-Nov-61,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98,1,4,4,2,94,840,840,1961,11,14,2,NA,NA
P-PHI-1965-11-9,Philippines,9-Nov-65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19,1,4,4,2,94,840,840,1965,11,9,3,NA,NA
P-PHI-1986-2-7,Philippines,7-Feb-86,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,4,2,94,840,840,1986,2,7,2,NA,NA
P-PHI-1992-5-11,Philippines,11-May-92,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.84,1,4,4,2,94,840,840,1992,5,11,2,NA,NA
P-PHI-1998-5-11,Philippines,11-May-98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.35,1,4,4,2,94,840,840,1998,5,11,2,NA,NA
P-PHI-2004-5-10,Philippines,10-May-04,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.19,1,4,4,2,94,840,840,2004,5,10,2,NA,NA
P-PHI-2010-5-10,Philippines,10-May-10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52,1,4,4,2,94,840,840,2010,5,10,2,NA,NA
P-PHI-2016-5-9,Philippines,9-May-16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.728477,1,4,4,2,94,840,840,2016,5,9,2,NA,NA
P-POL-1990-11-25,Poland,25-Nov-90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.85,2,9,9,4,119,290,290,1990,11,25,1,9-Dec-90,NA
P-POL-1995-11-5,Poland,5-Nov-95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.99,2,9,9,4,119,290,290,1995,11,5,1,19-Nov-95,NA
